characters名,aliases,count,proposed_status,reason
Others,杨晶晶,1,likely_valid_alias,E04 明确全名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E04.txt; line_id=309; start=00:13:22.15; end=00:13:24.64; text=诸位 杨晶晶 || file=E04.txt; line_id=359; start=00:15:36.29; end=00:15:39.82; text=这位就是杨晶晶同志吧
Others,晶晶,1,likely_valid_alias,杨晶晶的简称。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=4；定位证据：file=E04.txt; line_id=309; start=00:13:22.15; end=00:13:24.64; text=诸位 杨晶晶 || file=E04.txt; line_id=319; start=00:13:48.23; end=00:13:50.17; text=晶晶 这是我大嫂 || file=E04.txt; line_id=359; start=00:15:36.29; end=00:15:39.82; text=这位就是杨晶晶同志吧 || file=E04.txt; line_id=374; start=00:16:23.56; end=00:16:25.24; text=晶晶同志
Others,晶晶同志,2,likely_valid_alias,杨晶晶的称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E04.txt; line_id=359; start=00:15:36.29; end=00:15:39.82; text=这位就是杨晶晶同志吧 || file=E04.txt; line_id=374; start=00:16:23.56; end=00:16:25.24; text=晶晶同志
Others,马芳芳,1,likely_valid_alias,E04 明确给出。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E04.txt; line_id=155; start=00:07:10.89; end=00:07:13.21; text=马小姐 马芳芳
Others,马小姐,4,likely_valid_alias,E04 对马芳芳的称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=4；定位证据：file=E04.txt; line_id=155; start=00:07:10.89; end=00:07:13.21; text=马小姐 马芳芳 || file=E04.txt; line_id=188; start=00:08:17.95; end=00:08:19.77; text=还是马小姐说的对 || file=E26.txt; line_id=109; start=00:04:06.90; end=00:04:07.61; text=马小姐 || file=E26.txt; line_id=140; start=00:05:12.37; end=00:05:12.88; text=马小姐
Others,余小姐,2,likely_valid_alias,E04 台词中的配角姓名式称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E04.txt; line_id=72; start=00:04:00.57; end=00:04:02.83; text=芭蕾舞团的余小姐吗 || file=E04.txt; line_id=73; start=00:04:03.00; end=00:04:05.02; text=什么就余小姐呀
Others,侯小姐,2,likely_valid_alias,E04 台词中的配角姓名式称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E04.txt; line_id=75; start=00:04:07.04; end=00:04:09.15; text=侯小姐 || file=E04.txt; line_id=77; start=00:04:12.05; end=00:04:14.07; text=哪儿又蹦出一侯小姐呀
Others,牛小姐,1,likely_valid_alias,E04 台词中的配角姓名式称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E04.txt; line_id=81; start=00:04:19.68; end=00:04:22.05; text=人家是牛小姐
Others,朱小姐,1,likely_valid_alias,E04 台词中的配角姓名式称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E04.txt; line_id=79; start=00:04:15.23; end=00:04:17.23; text=朱小姐
Others,周厂长,3,likely_valid_alias,E07 配角职称称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E07.txt; line_id=35; start=00:02:19.76; end=00:02:24.15; text=哦哦周厂长 您好您好 || file=E07.txt; line_id=36; start=00:02:24.29; end=00:02:26.47; text=您是哪个周厂长啊 || file=E07.txt; line_id=185; start=00:09:10.51; end=00:09:12.73; text=往周厂长那儿一交
Others,胡总,2,likely_valid_alias,E07 配角职称称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E07.txt; line_id=50; start=00:03:07.97; end=00:03:11.57; text=请银河公司胡总听电话 || file=E11.txt; line_id=484; start=00:20:43.74; end=00:20:48.07; text=我在银河公司胡总那儿玩拱猪
Others,刘建军,5,likely_valid_alias,E08 自报全名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=6；定位证据：file=E08.txt; line_id=88; start=00:04:16.92; end=00:04:21.42; text=我免贵 我姓刘 我叫刘建军 || file=E08.txt; line_id=298; start=00:13:29.28; end=00:13:31.34; text=刘建军 你 || file=E08.txt; line_id=325; start=00:14:49.87; end=00:14:51.40; text=那刘建军能到我手里 || file=E08.txt; line_id=331; start=00:15:03.22; end=00:15:04.41; text=刘建军为啥子没来 || file=E08.txt; line_id=343; start=00:15:23.23; end=00:15:25.30; text=刘建军身负绝技 || file=E08.txt; line_id=354; start=00:15:49.46; end=00:15:54.49; text=我也将永远活在刘建军同志的心中
Others,刘建军同志,1,likely_valid_alias,E08 后续正式称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E08.txt; line_id=354; start=00:15:49.46; end=00:15:54.49; text=我也将永远活在刘建军同志的心中
Others,小刘,14,likely_valid_alias,E09/E25 等对刘建军的简称。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=14；定位证据：file=E08.txt; line_id=127; start=00:06:23.13; end=00:06:25.27; text=我们这儿正夸你这位小刘呢 || file=E08.txt; line_id=137; start=00:06:43.75; end=00:06:45.71; text=是不是跟小刘闹别扭了 || file=E08.txt; line_id=138; start=00:06:45.84; end=00:06:48.90; text=小刘欺负你了 || file=E08.txt; line_id=153; start=00:07:21.35; end=00:07:23.08; text=小刘他妈来了 || file=E08.txt; line_id=160; start=00:07:38.95; end=00:07:41.48; text=这小刘是结了婚的呀他 || file=E08.txt; line_id=246; start=00:11:17.14; end=00:11:19.61; text=小刘是不瘦 || file=E08.txt; line_id=421; start=00:19:09.26; end=00:19:11.94; text=小刘问起过没有小张情况什么的呀 || file=E09.txt; line_id=4; start=00:00:15.45; end=00:00:17.00; text=不是跟那个叫什么小刘的 || file=E25.txt; line_id=79; start=00:02:53.37; end=00:02:54.49; text=小张跟小刘那事儿 || file=E25.txt; line_id=170; start=00:06:56.64; end=00:06:58.61; text=当初我和小刘哥 || file=E25.txt; line_id=172; start=00:06:59.79; end=00:07:01.39; text=你就先别提你跟小刘哥 || file=E25.txt; line_id=261; start=00:10:40.42; end=00:10:45.77; text=我 我是怕你重犯我和小刘的错误 || file=E30.txt; line_id=339; start=00:16:44.27; end=00:16:46.75; text=拿去 送给胡同口儿炸油条的小刘 || file=E30.txt; line_id=341; start=00:16:49.16; end=00:16:50.92; text=别忘了告诉小刘啊
Others,丽达,3,likely_valid_alias,E11/E12 配角名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=8；定位证据：file=E11.txt; line_id=67; start=00:03:10.08; end=00:03:11.52; text=丽达小姐 || file=E11.txt; line_id=287; start=00:12:19.82; end=00:12:21.32; text=丽达姑娘 || file=E11.txt; line_id=289; start=00:12:22.42; end=00:12:24.00; text=那个 丽达姑娘 || file=E12.txt; line_id=232; start=00:10:08.03; end=00:10:11.13; text=这就是我常说的丽达小姐 || file=E12.txt; line_id=244; start=00:10:47.93; end=00:10:49.48; text=丽达 || file=E12.txt; line_id=293; start=00:12:53.97; end=00:12:56.06; text=丽达 谢谢您 || file=E12.txt; line_id=329; start=00:13:58.27; end=00:14:01.11; text=我送给丽达小姐了 || file=E12.txt; line_id=333; start=00:14:07.26; end=00:14:08.88; text=丽达
Others,丽达小姐,3,likely_valid_alias,姓名+小姐。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E11.txt; line_id=67; start=00:03:10.08; end=00:03:11.52; text=丽达小姐 || file=E12.txt; line_id=232; start=00:10:08.03; end=00:10:11.13; text=这就是我常说的丽达小姐 || file=E12.txt; line_id=329; start=00:13:58.27; end=00:14:01.11; text=我送给丽达小姐了
Others,丽达姑娘,2,likely_valid_alias,姓名+姑娘。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E11.txt; line_id=287; start=00:12:19.82; end=00:12:21.32; text=丽达姑娘 || file=E11.txt; line_id=289; start=00:12:22.42; end=00:12:24.00; text=那个 丽达姑娘
Others,李永福,1,likely_valid_alias,E11 明确“这个人叫李永福”。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E11.txt; line_id=369; start=00:15:42.79; end=00:15:44.58; text=这个人叫李永福
Others,苏局长,1,likely_valid_alias,E11 配角职称称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E11.txt; line_id=434; start=00:18:33.11; end=00:18:35.74; text=那苏局长 好吧
Others,杨先生,1,likely_valid_alias,E12 呼机/电话场景配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E12.txt; line_id=236; start=00:10:23.98; end=00:10:26.90; text=喂 请问哪位杨先生呼叫315啊
Others,段师傅,1,likely_valid_alias,E12 配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E12.txt; line_id=351; start=00:15:06.73; end=00:15:09.60; text=对 我找段师傅
Others,小许,5,likely_valid_alias,E13 片儿警称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=5；定位证据：file=E11.txt; line_id=343; start=00:14:32.22; end=00:14:34.56; text=听小许说 || file=E13.txt; line_id=89; start=00:03:39.61; end=00:03:42.32; text=什么呀 这是咱片儿警小许 || file=E13.txt; line_id=92; start=00:03:44.84; end=00:03:46.55; text=小许 进屋坐会儿吧 || file=E13.txt; line_id=96; start=00:03:50.24; end=00:03:50.85; text=小许这人真不错 || file=E38.txt; line_id=12; start=00:00:42.95; end=00:00:44.44; text=跟派出所那小许说了
Others,沈旭佳,1,likely_valid_alias,E13 明确“同学 叫沈旭佳”。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E13.txt; line_id=396; start=00:17:14.29; end=00:17:18.10; text=小凡她们同宿舍那同学 叫沈旭佳
Others,刘爱锋,1,likely_valid_alias,E16 明确自报“我叫刘爱锋”。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E16.txt; line_id=217; start=00:08:15.83; end=00:08:19.54; text=警察叔叔 我叫刘爱锋
Others,纪春生,6,likely_valid_alias,E17 明确介绍全名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=8；定位证据：file=E17.txt; line_id=47; start=00:01:57.13; end=00:01:59.73; text=这位是纪春生同志 || file=E17.txt; line_id=48; start=00:01:59.87; end=00:02:02.12; text=纪春生同志啊 || file=E17.txt; line_id=268; start=00:11:55.75; end=00:11:58.26; text=我纪春生人穷志不短 || file=E17.txt; line_id=315; start=00:14:01.56; end=00:14:03.75; text=纪春生 你活糊涂了吧 || file=E18.txt; line_id=38; start=00:01:29.18; end=00:01:31.98; text=舍不得纪春生 抓不住老姑娘 || file=E18.txt; line_id=64; start=00:02:36.72; end=00:02:39.87; text=我纪春生心里好喜欢 || file=E18.txt; line_id=143; start=00:06:08.30; end=00:06:09.61; text=纪春生 || file=E18.txt; line_id=355; start=00:14:53.29; end=00:14:56.19; text=纪春生 你又流窜到这儿来了
Others,纪春生同志,2,likely_valid_alias,全名+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E17.txt; line_id=47; start=00:01:57.13; end=00:01:59.73; text=这位是纪春生同志 || file=E17.txt; line_id=48; start=00:01:59.87; end=00:02:02.12; text=纪春生同志啊
Others,纪同志,1,likely_valid_alias,对纪春生的简称。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E17.txt; line_id=95; start=00:03:45.55; end=00:03:47.16; text=正是这位纪同志
Others,春生,18,likely_valid_alias,纪春生的名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=26；定位证据：file=E17.txt; line_id=47; start=00:01:57.13; end=00:01:59.73; text=这位是纪春生同志 || file=E17.txt; line_id=48; start=00:01:59.87; end=00:02:02.12; text=纪春生同志啊 || file=E17.txt; line_id=104; start=00:04:02.51; end=00:04:05.19; text=人家春生还直个劲给我道对不起 || file=E17.txt; line_id=108; start=00:04:13.07; end=00:04:15.97; text=春生 甭着急 你慢慢吃 || file=E17.txt; line_id=128; start=00:04:52.88; end=00:04:55.28; text=人家春生 为执着追求 || file=E17.txt; line_id=149; start=00:05:40.00; end=00:05:42.80; text=春生 着什么急呀 吃饱为止 || file=E17.txt; line_id=157; start=00:06:00.95; end=00:06:01.55; text=春生 || file=E17.txt; line_id=170; start=00:06:26.70; end=00:06:28.82; text=春生 我给你介绍介绍 || file=E17.txt; line_id=268; start=00:11:55.75; end=00:11:58.26; text=我纪春生人穷志不短 || file=E17.txt; line_id=297; start=00:13:15.57; end=00:13:19.82; text=你说说你就这么把人春生给轰走了 || file=E17.txt; line_id=304; start=00:13:40.49; end=00:13:42.32; text=春生 你不是 || file=E17.txt; line_id=315; start=00:14:01.56; end=00:14:03.75; text=纪春生 你活糊涂了吧 || file=E17.txt; line_id=325; start=00:14:24.81; end=00:14:25.87; text=春生啊 || file=E17.txt; line_id=342; start=00:15:12.58; end=00:15:14.70; text=春生 坚强起来 || file=E17.txt; line_id=426; start=00:18:48.43; end=00:18:51.82; text=能源问题让春生一人全解决了 || file=E17.txt; line_id=434; start=00:19:09.21; end=00:19:12.62; text=春生一人单练就齐了 || file=E17.txt; line_id=452; start=00:19:48.40; end=00:19:50.86; text=春生 我们可待你不薄 || file=E18.txt; line_id=38; start=00:01:29.18; end=00:01:31.98; text=舍不得纪春生 抓不住老姑娘 || file=E18.txt; line_id=64; start=00:02:36.72; end=00:02:39.87; text=我纪春生心里好喜欢 || file=E18.txt; line_id=87; start=00:03:29.92; end=00:03:31.83; text=春生 春生 这么着 || file=E18.txt; line_id=96; start=00:03:58.37; end=00:03:59.86; text=春生 || file=E18.txt; line_id=97; start=00:04:00.00; end=00:04:03.55; text=春生 你过来瞅瞅我写的成吗 || file=E18.txt; line_id=143; start=00:06:08.30; end=00:06:09.61; text=纪春生 || file=E18.txt; line_id=208; start=00:08:57.26; end=00:09:00.69; text=二混…呃 春生同志 || file=E18.txt; line_id=295; start=00:12:15.16; end=00:12:18.21; text=春生为即将到来的新生活而激动的 || file=E18.txt; line_id=355; start=00:14:53.29; end=00:14:56.19; text=纪春生 你又流窜到这儿来了
Others,春生同志,1,likely_valid_alias,名+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E17.txt; line_id=47; start=00:01:57.13; end=00:01:59.73; text=这位是纪春生同志 || file=E17.txt; line_id=48; start=00:01:59.87; end=00:02:02.12; text=纪春生同志啊 || file=E18.txt; line_id=208; start=00:08:57.26; end=00:09:00.69; text=二混…呃 春生同志
Others,二混子,10,likely_valid_alias,E18 对纪春生的旧/贬义称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=10；定位证据：file=E18.txt; line_id=110; start=00:04:45.63; end=00:04:46.19; text=二混子 || file=E18.txt; line_id=144; start=00:06:09.77; end=00:06:11.17; text=二混子 || file=E18.txt; line_id=145; start=00:06:11.30; end=00:06:13.70; text=二混子 || file=E18.txt; line_id=182; start=00:07:51.89; end=00:07:54.01; text=二混子 || file=E18.txt; line_id=204; start=00:08:48.19; end=00:08:50.24; text=二混子 || file=E18.txt; line_id=279; start=00:11:43.47; end=00:11:44.82; text=二混子 || file=E18.txt; line_id=307; start=00:12:54.36; end=00:12:57.64; text=不然啊 又都落那二混子肚子里去 || file=E18.txt; line_id=311; start=00:13:04.05; end=00:13:06.63; text=一个二混子就把你们吓成这个样子 || file=E18.txt; line_id=336; start=00:14:14.46; end=00:14:17.33; text=二混子 这一下午干嘛去啦 || file=E18.txt; line_id=348; start=00:14:43.65; end=00:14:44.50; text=二混子
Others,司马大师,3,likely_valid_alias,E19 配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E19.txt; line_id=269; start=00:13:45.31; end=00:13:49.14; text=紫霞功的掌门人 司马大师 || file=E19.txt; line_id=331; start=00:17:22.95; end=00:17:26.47; text=要叫大师 司马大师啊 || file=E19.txt; line_id=363; start=00:18:49.68; end=00:18:52.09; text=司马大师啊
Others,司马同志,1,likely_valid_alias,E19 配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E19.txt; line_id=430; start=00:21:40.25; end=00:21:41.47; text=司马同志
Others,司马老师,1,likely_valid_alias,E19 配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E19.txt; line_id=329; start=00:17:17.29; end=00:17:19.11; text=司马老师
Others,文怡,16,likely_valid_alias,E22 傅老旧同学姓名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=18；定位证据：file=E22.txt; line_id=26; start=00:01:07.03; end=00:01:09.55; text=好像是说叫什么文怡 || file=E22.txt; line_id=51; start=00:02:10.32; end=00:02:13.09; text=好像叫什么文怡什么的 || file=E22.txt; line_id=52; start=00:02:15.24; end=00:02:17.40; text=你说什么 文怡 || file=E22.txt; line_id=59; start=00:02:26.89; end=00:02:29.82; text=你快说 文怡她现在在哪里 || file=E22.txt; line_id=64; start=00:02:38.92; end=00:02:41.11; text=文怡 || file=E22.txt; line_id=100; start=00:04:40.01; end=00:04:42.72; text=万一那文怡女士要找上门儿来 || file=E22.txt; line_id=128; start=00:06:16.80; end=00:06:18.98; text=文怡 || file=E22.txt; line_id=165; start=00:08:15.24; end=00:08:17.07; text=文怡呀 || file=E22.txt; line_id=178; start=00:09:05.05; end=00:09:08.51; text=文怡 喝茶 || file=E22.txt; line_id=179; start=00:09:15.77; end=00:09:17.39; text=文怡呀 || file=E22.txt; line_id=189; start=00:09:50.71; end=00:09:52.89; text=文怡呀 || file=E22.txt; line_id=214; start=00:11:08.36; end=00:11:10.24; text=文怡 || file=E22.txt; line_id=227; start=00:11:48.22; end=00:11:51.25; text=文怡呀 老同学张了口 || file=E22.txt; line_id=264; start=00:13:44.84; end=00:13:46.09; text=文怡呀 || file=E22.txt; line_id=311; start=00:16:07.38; end=00:16:11.27; text=文怡呀 你千万不能这样做 || file=E22.txt; line_id=355; start=00:18:34.94; end=00:18:40.39; text=这位文怡同志是我的老同学 || file=E22.txt; line_id=363; start=00:18:58.81; end=00:19:03.58; text=这位文怡同志是我的老同学 || file=E22.txt; line_id=380; start=00:19:52.23; end=00:19:54.50; text=文怡 你不要折磨我了
Others,文怡同志,2,likely_valid_alias,姓名+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E22.txt; line_id=355; start=00:18:34.94; end=00:18:40.39; text=这位文怡同志是我的老同学 || file=E22.txt; line_id=363; start=00:18:58.81; end=00:19:03.58; text=这位文怡同志是我的老同学
Others,春花,16,likely_valid_alias,E23/E24 配角名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=19；定位证据：file=E23.txt; line_id=90; start=00:04:40.79; end=00:04:42.25; text=我说春花 || file=E23.txt; line_id=156; start=00:08:21.14; end=00:08:22.65; text=春花 走 || file=E23.txt; line_id=159; start=00:08:34.44; end=00:08:35.77; text=春花 || file=E23.txt; line_id=191; start=00:10:15.58; end=00:10:17.80; text=今有宝财春花二人 || file=E23.txt; line_id=258; start=00:13:22.83; end=00:13:24.93; text=春花 || file=E23.txt; line_id=270; start=00:14:02.70; end=00:14:04.62; text=春花姑娘是个热心肠 || file=E23.txt; line_id=300; start=00:15:20.54; end=00:15:22.17; text=春花姑娘她肯定 || file=E23.txt; line_id=302; start=00:15:25.32; end=00:15:29.20; text=春花师傅 一个残疾人能够 || file=E23.txt; line_id=306; start=00:15:41.94; end=00:15:42.68; text=春花 || file=E23.txt; line_id=307; start=00:15:42.81; end=00:15:45.48; text=春花师傅 你这是怎么 怎么了 || file=E23.txt; line_id=311; start=00:16:01.18; end=00:16:05.25; text=你们这个春花姑娘不光是残疾 || file=E23.txt; line_id=322; start=00:16:33.58; end=00:16:35.63; text=我们春花快逃命吧 春花 || file=E24.txt; line_id=83; start=00:03:22.44; end=00:03:23.92; text=春花 || file=E24.txt; line_id=281; start=00:12:35.48; end=00:12:38.51; text=春花 你这是怎么啦 || file=E24.txt; line_id=290; start=00:13:01.05; end=00:13:03.56; text=春花 你不知道 || file=E24.txt; line_id=298; start=00:13:27.90; end=00:13:29.78; text=春花 春花 || file=E24.txt; line_id=314; start=00:14:11.52; end=00:14:15.21; text=春花我这辈子就没干过昧良心的事 || file=E24.txt; line_id=334; start=00:15:21.95; end=00:15:23.92; text=春花姐 你也是跟他一伙滴 || file=E24.txt; line_id=342; start=00:15:49.59; end=00:15:51.61; text=春花姐不跟你一块儿
Others,春花姑娘,3,likely_valid_alias,姓名+姑娘。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E23.txt; line_id=270; start=00:14:02.70; end=00:14:04.62; text=春花姑娘是个热心肠 || file=E23.txt; line_id=300; start=00:15:20.54; end=00:15:22.17; text=春花姑娘她肯定 || file=E23.txt; line_id=311; start=00:16:01.18; end=00:16:05.25; text=你们这个春花姑娘不光是残疾
Others,春花师傅,2,likely_valid_alias,姓名+师傅。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E23.txt; line_id=302; start=00:15:25.32; end=00:15:29.20; text=春花师傅 一个残疾人能够 || file=E23.txt; line_id=307; start=00:15:42.81; end=00:15:45.48; text=春花师傅 你这是怎么 怎么了
Others,宝财,7,likely_valid_alias,E23/E24 配角名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=25；定位证据：file=E23.txt; line_id=49; start=00:02:02.82; end=00:02:04.43; text=看看宝财哥 || file=E23.txt; line_id=52; start=00:02:10.51; end=00:02:14.34; text=我去了以后还得掏钱请宝财哥吃饭 || file=E23.txt; line_id=54; start=00:02:15.64; end=00:02:18.76; text=你那宝财哥长得好看吗 || file=E23.txt; line_id=59; start=00:02:30.50; end=00:02:32.89; text=那样认识了宝财哥 || file=E23.txt; line_id=65; start=00:02:45.09; end=00:02:49.46; text=替我向那个宝财同志表示慰问 || file=E23.txt; line_id=105; start=00:05:41.72; end=00:05:47.83; text=宝财哥 我肚子不对劲 || file=E23.txt; line_id=124; start=00:06:45.24; end=00:06:46.58; text=宝财哥 || file=E23.txt; line_id=162; start=00:08:46.23; end=00:08:48.78; text=宝财哥 || file=E23.txt; line_id=188; start=00:09:56.10; end=00:09:59.54; text=等等我 宝财哥 || file=E23.txt; line_id=189; start=00:10:10.20; end=00:10:13.00; text=宝财哥 你看这样写成吗 || file=E23.txt; line_id=191; start=00:10:15.58; end=00:10:17.80; text=今有宝财春花二人 || file=E23.txt; line_id=325; start=00:16:40.21; end=00:16:45.10; text=不行 宝财哥 我头晕 || file=E24.txt; line_id=75; start=00:03:02.22; end=00:03:05.40; text=宝财哥 你看这怎么办捏 || file=E24.txt; line_id=257; start=00:11:23.08; end=00:11:26.45; text=跟包工队的宝财同志 || file=E24.txt; line_id=258; start=00:11:26.60; end=00:11:28.92; text=宝财同志的血汗钱 || file=E24.txt; line_id=265; start=00:11:41.25; end=00:11:43.50; text=您跟宝财非亲非故的 || file=E24.txt; line_id=273; start=00:11:58.70; end=00:12:02.83; text=所以帮助宝财同志我是义不容辞的 || file=E24.txt; line_id=274; start=00:12:02.96; end=00:12:06.93; text=那 老大爷 要是宝财 || file=E24.txt; line_id=277; start=00:12:11.87; end=00:12:15.93; text=宝财 你对不起他老人家 || file=E24.txt; line_id=329; start=00:15:10.92; end=00:15:12.21; text=啊 宝财哥 是你 || file=E24.txt; line_id=336; start=00:15:27.41; end=00:15:31.23; text=宝财 你站好 有话好说 || file=E24.txt; line_id=340; start=00:15:45.74; end=00:15:47.74; text=宝财哥 || file=E24.txt; line_id=347; start=00:16:01.88; end=00:16:04.98; text=甭管怎么着 宝财也是我的人 || file=E24.txt; line_id=353; start=00:16:18.64; end=00:16:21.06; text=宝财 || file=E24.txt; line_id=354; start=00:16:21.22; end=00:16:22.38; text=宝财哥
Others,宝财哥,14,likely_valid_alias,姓名+哥。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=14；定位证据：file=E23.txt; line_id=49; start=00:02:02.82; end=00:02:04.43; text=看看宝财哥 || file=E23.txt; line_id=52; start=00:02:10.51; end=00:02:14.34; text=我去了以后还得掏钱请宝财哥吃饭 || file=E23.txt; line_id=54; start=00:02:15.64; end=00:02:18.76; text=你那宝财哥长得好看吗 || file=E23.txt; line_id=59; start=00:02:30.50; end=00:02:32.89; text=那样认识了宝财哥 || file=E23.txt; line_id=105; start=00:05:41.72; end=00:05:47.83; text=宝财哥 我肚子不对劲 || file=E23.txt; line_id=124; start=00:06:45.24; end=00:06:46.58; text=宝财哥 || file=E23.txt; line_id=162; start=00:08:46.23; end=00:08:48.78; text=宝财哥 || file=E23.txt; line_id=188; start=00:09:56.10; end=00:09:59.54; text=等等我 宝财哥 || file=E23.txt; line_id=189; start=00:10:10.20; end=00:10:13.00; text=宝财哥 你看这样写成吗 || file=E23.txt; line_id=325; start=00:16:40.21; end=00:16:45.10; text=不行 宝财哥 我头晕 || file=E24.txt; line_id=75; start=00:03:02.22; end=00:03:05.40; text=宝财哥 你看这怎么办捏 || file=E24.txt; line_id=329; start=00:15:10.92; end=00:15:12.21; text=啊 宝财哥 是你 || file=E24.txt; line_id=340; start=00:15:45.74; end=00:15:47.74; text=宝财哥 || file=E24.txt; line_id=354; start=00:16:21.22; end=00:16:22.38; text=宝财哥
Others,宝财同志,4,likely_valid_alias,姓名+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=4；定位证据：file=E23.txt; line_id=65; start=00:02:45.09; end=00:02:49.46; text=替我向那个宝财同志表示慰问 || file=E24.txt; line_id=257; start=00:11:23.08; end=00:11:26.45; text=跟包工队的宝财同志 || file=E24.txt; line_id=258; start=00:11:26.60; end=00:11:28.92; text=宝财同志的血汗钱 || file=E24.txt; line_id=273; start=00:11:58.70; end=00:12:02.83; text=所以帮助宝财同志我是义不容辞的
Others,孟昭晖,7,likely_valid_alias,E25 明确“这是我中学同学孟昭晖”，后续与孟老师剧情相连。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=7；定位证据：file=E25.txt; line_id=323; start=00:13:25.71; end=00:13:28.43; text=哎哟 孟昭晖 || file=E25.txt; line_id=335; start=00:13:44.45; end=00:13:46.60; text=这是我中学同学孟昭晖 || file=E25.txt; line_id=346; start=00:14:13.28; end=00:14:16.99; text=孟昭晖 瞅你干的这好事 || file=E25.txt; line_id=348; start=00:14:23.74; end=00:14:27.91; text=孟昭晖是全国少年武术冠军 || file=E25.txt; line_id=370; start=00:15:15.53; end=00:15:18.87; text=不是 现在小凡看上这孟昭晖吧 || file=E32.txt; line_id=280; start=00:12:24.10; end=00:12:24.89; text=孟昭晖 || file=E32.txt; line_id=491; start=00:20:08.53; end=00:20:11.05; text=孟昭晖唉
